Word	Label
ٽيسٽ	arabic
ભેદભાવ	gujarati
థామస్	telugu
જાડેજા	gujarati
கீரை	tamil
మెదడు	telugu
கில்	tamil
കാതൽ	malayalam
೫೨	kannada
ડેલ્ટા	gujarati
എമിലി	malayalam
ತಡೆಯುತ್ತದೆ	kannada
خمینی	arabic
સોંપી	gujarati
ఏమిటో	telugu
تعمیراتی	arabic
പറയുമ്പോൾ	malayalam
اجزا	arabic
શબ્દોનો	gujarati
ਮੱਧਕਾਲੀਨ	punjabi
পাঠাগার	ben_ass
এভারেস্ট	ben_ass
পাড়ি	ben_ass
चूहे	deva
Crimson	latin
সাক্ষরতা	ben_ass
shiny	latin
অনাতাঁৰ	ben_ass
लिखता	deva
abhivyakti	latin
अंबाला	deva
ਵਿਕਾਸਸ਼ੀਲ	punjabi
કારણભૂત	gujarati
ಗೀತೆಯನ್ನು	kannada
Alto	latin
చెడు	telugu
1855ء	arabic
ಎಡ್ಜ್	kannada
দেখলেন	ben_ass
ডিব্ৰুগড়ৰ	ben_ass
za	latin
अष्टाध्यायी	deva
અગત્યના	gujarati
ಜೈ	kannada
పురాణాలు	telugu
يڪدم	arabic
ٿڙ	arabic
என்பவர்கள்	tamil
ధైర్యం	telugu
അണുബാധ	malayalam
ਯੁਕਤ	punjabi
സുഖം	malayalam
বিন্যস্ত	ben_ass
కన్ను	telugu
గ్రెగోరియన్	telugu
ਜਿਹੀਆਂ	punjabi
ખાઈ	gujarati
পুরুষে	ben_ass
સ્પર્શ	gujarati
vadhare	latin
दातार	deva
ಅನುವಂಶಿಕ	kannada
ਵਿਰਕ	punjabi
பிரிவினை	tamil
গাঠনিক	ben_ass
گولیاں	arabic
சந்தைகள்	tamil
দুর্গম	ben_ass
వైదిక	telugu
এরশাদের	ben_ass
দুগৰাকী	ben_ass
વ્યાજ	gujarati
নকৰা	ben_ass
પ્રિફર્ડ	gujarati
વિથ	gujarati
ನಾಯಕನಾಗಿ	kannada
ছাত্রদল	ben_ass
ಅವೆಂದರೆ	kannada
പശു	malayalam
సమావేశాలు	telugu
మాయ	telugu
പില്ക്കാലത്ത്	malayalam
ബാലി	malayalam
ఛానల్	telugu
തെയ്യങ്ങൾ	malayalam
മനു	malayalam
ਹੜਤਾਲ	punjabi
انحراف	arabic
talaba	latin
1980ರಲ್ಲಿ	kannada
مهاتما	arabic
ਜਮੀਨ	punjabi
ഫ്രാന്	malayalam
ಪರಿಕಲ್ಪನೆಗಳು	kannada
வாக்குரிமை	tamil
আড়াই	ben_ass
karavi	latin
सर्पले	deva
ಪುತ್ತೂರು	kannada
ஒருத்தி	tamil
ವಾಹನದ	kannada
இந்தியாவுடன்	tamil
కాశీబుగ్గ	telugu
দলই	ben_ass
Rohingyas	latin
ઋતુ	gujarati
ಯೋಗ್ಯವಾದ	kannada
ಹೆಚ್ಚಾಗಿರುತ್ತದೆ	kannada
Akhter	latin
સ્વાભાવિક	gujarati
పూర్వీకులు	telugu
జిల్లాల్లో	telugu
চাঁদা	ben_ass
లక్ష్మీనారాయణ	telugu
గోడ	telugu
ഞങ്ങളെ	malayalam
উপনৈ	ben_ass
واڳون	arabic
আটজন	ben_ass
ورهائجي	arabic
ملاپ	arabic
തുമ്പികളുടെ	malayalam
ਪਰਿਭਾਸ਼ਤ	punjabi
હોકાયંત્ર	gujarati
सारखा	deva
పతాకంపై	telugu
ਨਿਯੁਕਤੀ	punjabi
इको	deva
નિર્દેશન	gujarati
జరుగును	telugu
கலம்	tamil
enthusiasts	latin
कामदेव	deva
விடயங்களை	tamil
प्रतिनिधिमंडल	deva
മുമ്പായി	malayalam
ਸ਼ੱਕਰ	punjabi
முத்துராமன்	tamil
வந்ததாக	tamil
कक्षेत	deva
ഫെയർ	malayalam
ਜੋੜਾ	punjabi
மையத்தை	tamil
খান্না	ben_ass
GJ	latin
సాహిత్యాన్ని	telugu
উপাসনালয়	ben_ass
ஆட்சியைக்	tamil
ഡേറ്റാബേസിൽ	malayalam
জনবল	ben_ass
ఇంజినీరింగ్	telugu
ಆರಂಭಿಸಲು	kannada
ആചാര്യ	malayalam
വിമർശകർ	malayalam
روضي	arabic
રાત્રિ	gujarati
നിലയങ്ങൾ	malayalam
જાણીતાં	gujarati
ಸಾಧನೆಗೆ	kannada
તાલાલા	gujarati
সন্ধানত	ben_ass
ছালৰ	ben_ass
મીઠી	gujarati
நிகழ்வுகளின்	tamil
సమగ్ర	telugu
ساقي	arabic
Loop	latin
ಗುರುತಿಸುವುದು	kannada
dementia	latin
ಸಂಕೇತವಾಗಿ	kannada
இத்திட்டத்தின்	tamil
సంజయ్	telugu
కళ్యాణ	telugu
செவிலியர்	tamil
இவ்வினை	tamil
جوانيءَ	arabic
Commodore	latin
ஆக்சிஜன்	tamil
ਤਿਉਹਾਰਾਂ	punjabi
ದಕ್ಷ	kannada
pratibedne	latin
ಚಿಂತನೆಯ	kannada
മാനന്തവാടി	malayalam
ગણાવે	gujarati
اونچے	arabic
ગૂવેરા	gujarati
মোহাম্মাদ	ben_ass
خدائے	arabic
Eduardo	latin
दोषों	deva
പക്ഷികളെ	malayalam
Goodman	latin
seridante	latin
মালয়েছিয়া	ben_ass
ತರಕಾರಿಗಳು	kannada
লী	ben_ass
ವ್ಯಕ್ತಿಗಳಲ್ಲಿ	kannada
ওয়েবসাইটে	ben_ass
ਚਮਕ	punjabi
incentives	latin
ಪ್ರದರ್ಶನವು	kannada
মধ্যপ্রদেশ	ben_ass
മുഖ്യമന്ത്രിയായി	malayalam
సెర్బియా	telugu
ધર્મનો	gujarati
ಸೇವೆಗಾಗಿ	kannada
ಬಣ್ಣಕ್ಕೆ	kannada
कौमी	deva
ಪ್ರಚಾರದ	kannada
விண்வெளிப்	tamil
ಎಡಕ್ಕೆ	kannada
શતાબ્દી	gujarati
లింక్	telugu
سلسلۂ	arabic
లోతైన	telugu
ಹಕ್ಕಿಗಳ	kannada
તાપમાને	gujarati
ਦਿਲਚਸਪ	punjabi
ਧਾਤੂ	punjabi
ਕੰਡੇ	punjabi
ബ്രൂസ്	malayalam
قاصد	arabic
மேற்பட்டோர்	tamil
ಮಧುರ	kannada
வேர்கள்	tamil
అనువైన	telugu
માસ્ટર્સ	gujarati
ਬਚਾ	punjabi
నియమించారు	telugu
വികിരണം	malayalam
મ્યુચ્યુઅલ	gujarati
విత్తనాలు	telugu
ਕਾਰਾਂ	punjabi
தெரிவிக்கின்றனர்	tamil
নেজ	ben_ass
कुमाल	deva
delegate	latin
લેબલ	gujarati
ویت	arabic
೪೪	kannada
நத்தம்	tamil
ചിത്രശലഭമാണ്	malayalam
راجپوتن	arabic
চাৰিআলি	ben_ass
ಇಸ್ಲಾಮ್	kannada
નવાગામ	gujarati
ٻيلا	arabic
೨೦೧೦ರ	kannada
Philharmonic	latin
ধাতুৰ	ben_ass
Folklore	latin
ليکيو	arabic
مديرية	arabic
ಆಡು	kannada
برمنگھم	arabic
உருளைக்கிழங்கு	tamil
bhajp	latin
ਗਿਅਾ	punjabi
পাউডার	ben_ass
ಉದ್ದೇಶಗಳನ್ನು	kannada
ਸਟੋਰੀ	punjabi
உயர்நீதிமன்றம்	tamil
રહેવાસીઓ	gujarati
ನಾಯಕತ್ವದ	kannada
മനസ്സിന്റെ	malayalam
ആപ്പ്	malayalam
ಜಿಲ್ಲೆಗೆ	kannada
ইয়র্কে	ben_ass
લૈંગિક	gujarati
سالک	arabic
૧૯૪૦	gujarati
జార్ఖండ్	telugu
oceans	latin
താലൂക്കിന്റെ	malayalam
విధి	telugu
பெறுகின்றது	tamil
இல	tamil
ஜெய்சங்கர்	tamil
షెడ్యూల్	telugu
ఆదిలాబాద్లోనూ	telugu
اسپورٹس	arabic
oune	latin
ভবিষ্যদ্বাণী	ben_ass
ਜਿਨਾਂ	punjabi
ਸ਼ਹਾਦਤ	punjabi
اُڀري	arabic
భావాలు	telugu
மெயின்	tamil
ਏਅਰਲਾਈਨਜ਼	punjabi
Rodney	latin
ਬਹੁਤੀਆਂ	punjabi
என்பார்கள்	tamil
રાજ્યોની	gujarati
गर्नुहोस	deva
બેન્ડે	gujarati
அடிக்க	tamil
પડતાં	gujarati
టేబుల్	telugu
घले	deva
ತಿಳುವಳಿಕೆ	kannada
ஒளிரும்	tamil
ਜਿਹਨੂੰ	punjabi
കഥാപാത്രത്തിന്റെ	malayalam
دھول	arabic
सखा	deva
प्रबंधित	deva
भारतगणराज्यस्य	deva
ડબલ	gujarati
3ನೇ	kannada
ਮਿਲਾਪ	punjabi
സ്ഥലത്തിന്റെ	malayalam
Par	latin
മാതൃകകൾ	malayalam
ಶೈಲಿಯು	kannada
நூற்றுக்கும்	tamil
ذائقہ	arabic
ઈસ્ટ	gujarati
दशौं	deva
सहमती	deva
ફોર્મ	gujarati
హిమాచల్	telugu
ಹೆಸರೂ	kannada
خصوصا	arabic
ദുബൈ	malayalam
పాత్రలను	telugu
baarah	latin
ತರುವುದು	kannada
ഇലകൾക്ക്	malayalam
ਪਿੱਠ	punjabi
இவ்விரண்டு	tamil
અકબર	gujarati
മരുഭൂമിയിൽ	malayalam
డిప్యూటీ	telugu
அலகான	tamil
ਵਿਸਾਖੀ	punjabi
satisfactory	latin
ఆవిడ	telugu
sooner	latin
ਸੁਨੀਲ	punjabi
Flemish	latin
جلیں	arabic
عَلَىٰ	arabic
કામદારો	gujarati
प्रॉपर्टी	deva
సెక్షన్	telugu
ಸಮಾನತೆ	kannada
ചെയ്യാതെ	malayalam
ಪದ್ಯಗಳು	kannada
بيوس	arabic
വാസ്തവത്തിൽ	malayalam
আফতাব	ben_ass
பஞ்சாபின்	tamil
علمبردار	arabic
గురజాడ	telugu
keyword	latin
موڑے	arabic
ਵੰਨ	punjabi
કેમ્બ્રિજ	gujarati
ளது	tamil
operas	latin
সম্পাদকৰ	ben_ass
نت	arabic
ಕಾರ್ಖಾನೆಗಳು	kannada
કોટ	gujarati
ಕುಣಿತದ	kannada
ਦੇਹ	punjabi
বাবুর	ben_ass
ਲੱਗੀਆਂ	punjabi
பாதுகாத்தல்	tamil
افزائش	arabic
കേരളവർമ്മ	malayalam
ಬರಿಯ	kannada
উদযাপনের	ben_ass
कलन	deva
empowerment	latin
نوید	arabic
నిధులను	telugu
ಅಧೀನ	kannada
தோள்	tamil
ਜਮ੍ਹਾਂ	punjabi
கட்சியும்	tamil
ਅੰਬਾਲਾ	punjabi
چوڏهن	arabic
পেরু	ben_ass
roofs	latin
leukemia	latin
encompasses	latin
শদিয়া	ben_ass
દહીં	gujarati
கோளாறுகள்	tamil
لیلہ	arabic
ಟೋನಿ	kannada
தரவுத்	tamil
సీట్లు	telugu
സാറ	malayalam
कार्यका	deva
veda	latin
daavat	latin
யாத்திரைத்	tamil
ફરક	gujarati
مصائب	arabic
மறைமுகமாக	tamil
కిలోల	telugu
மனைவியான	tamil
வெடிக்கும்	tamil
stretches	latin
ചെയ്യാവുന്നതാണ്	malayalam
ആശയങ്ങളും	malayalam
આકસ્મિક	gujarati
پچائي	arabic
مشروب	arabic
مسجدون	arabic
एयरबस	deva
सिनियर	deva
చదివారు	telugu
آپﷺ	arabic
শ্ৰম	ben_ass
टप्पे	deva
ਸੁਖ	punjabi
கொண்டாடப்பட்டது	tamil
गेलं	deva
केल्याची	deva
বিশ্লেষক	ben_ass
തെറ്റായി	malayalam
দায়িত্বপ্রাপ্ত	ben_ass
رنگا	arabic
بہاماس	arabic
கொடுத்தனர்	tamil
asusth	latin
काया	deva
మతాన్ని	telugu
సదుపాయం	telugu
நேரடியான	tamil
آريه	arabic
कन्	deva
ਪਬਲਿਸ਼ਰਜ਼	punjabi
ઉભું	gujarati
બ્લડ	gujarati
teno	latin
شماري	arabic
आउछ	deva
कमांडो	deva
குறிப்பிட்டது	tamil
নিউটনের	ben_ass
nakaaratmak	latin
റെക്കോഡ്	malayalam
సందేహం	telugu
ഭൗതികശാസ്ത്രജ്ഞർ	malayalam
IAAF	latin
મધ્યસ્થ	gujarati
ਸ੍ਰੀਮਤੀ	punjabi
வார்	tamil
వాడికి	telugu
వే	telugu
شاديون	arabic
غزلوں	arabic
બીજે	gujarati
पायरी	deva
മന്ത്രം	malayalam
ਬੈਠਕ	punjabi
રેસલમેનિયા	gujarati
સાતમા	gujarati
জঙ্গলের	ben_ass
ਜਹਾਜ	punjabi
अंग्रेज़	deva
મંડળી	gujarati
موسوی	arabic
ભરેલા	gujarati
বরুণ	ben_ass
संस्थांचे	deva
മെമ്പർ	malayalam
అజ్నాలా	telugu
அவைகளின்	tamil
રાવણ	gujarati
डा०	deva
jithe	latin
ਜਥੇਬੰਦੀ	punjabi
હેન્રી	gujarati
વિવેકાનંદ	gujarati
Architect	latin
unheen	latin
पूछते	deva
سطحی	arabic
سمٹ	arabic
তালিকাটি	ben_ass
இப்பறவை	tamil
ತಂದುಕೊಟ್ಟಿತು	kannada
Meri	latin
ಜೋನ್	kannada
ઉપરી	gujarati
కాకినాడలోనూ	telugu
मौसी	deva
ನೆಲೆಯನ್ನು	kannada
विहीन	deva
ధరించిన	telugu
स्टार्टअप	deva
સ્વપ્ન	gujarati
വ്യക്തിക്ക്	malayalam
ആക്കം	malayalam
વિસાવદર	gujarati
نیلم	arabic
ಪೈನ್	kannada
investigative	latin
ಶಾರ್ಟ್	kannada
شناختی	arabic
ഷോർട്ട്	malayalam
ത്രിപുര	malayalam
ज़ि	deva
आईपी	deva
தொழிலாளி	tamil
ஆய்வகத்தில்	tamil
തീർച്ചയായും	malayalam
आँसू	deva
চশমা	ben_ass
മാറാൻ	malayalam
গুঞ্জন	ben_ass
ಮುಳವಾಡ	kannada
પ્રસિધ્ધ	gujarati
వరలక్ష్మి	telugu
ಸ್ವರ್ಣ	kannada
ರಂತಹ	kannada
काट्न	deva
১৪০০	ben_ass
વાસણો	gujarati
ಜೂ	kannada
قبو	arabic
که	arabic
ഖുര്	malayalam
ബച്ചൻ	malayalam
கற்பிக்கும்	tamil
পাওয়ায়	ben_ass
ಕೊಳ್ಳುವ	kannada
दिक्	deva
Globalization	latin
നിർമ്മിച്ചതാണ്	malayalam
سغد	arabic
അപ്പോഴേക്കും	malayalam
ಸಂಖ್ಯಾ	kannada
கூறியிருந்தார்	tamil
అలెగ్జాండర్	telugu
ਮੱਦਦ	punjabi
chalano	latin
নামটোৰ	ben_ass
कया	deva
பொருளாதாரக்	tamil
தேடுதல்	tamil
বাব	ben_ass
கட்டுரையை	tamil
વોલ	gujarati
Daisy	latin
ਕਟਾਈ	punjabi
രാജ്യത്തിന്	malayalam
అరెస్ట్	telugu
خلل	arabic
اداڪاره	arabic
விவசாயி	tamil
hottest	latin
ਤੇਜੀ	punjabi
ફેંગ	gujarati
మాస	telugu
ఉద్దేశం	telugu
లుక్	telugu
ಪತ್ರದಲ್ಲಿ	kannada
வேண்டுமென்றே	tamil
नीमको	deva
బాంబు	telugu
वस्त्रों	deva
നല്കിയത്	malayalam
ವ್ಯವಹಾರಗಳನ್ನು	kannada
ഹെക്റ്റർ	malayalam
नामकरणं	deva
মুন্সীগঞ্জ	ben_ass
shaan	latin
ਪੈਰਾ	punjabi
ગરબાડા	gujarati
अस्ट्रेलियन	deva
இடம்பெற்று	tamil
മില്ല്യൺ	malayalam
ਭਜਨ	punjabi
తాడిపత్రి	telugu
ندين	arabic
ਸਮਝਣਾ	punjabi
আবিষ্কারক	ben_ass
ചാക്യാർ	malayalam
রইল	ben_ass
જા	gujarati
ഇടങ്ങളിൽ	malayalam
staging	latin
bethan	latin
1980માં	gujarati
ക്വീൻ	malayalam
ہندِ	arabic
मन्दिरों	deva
প্রামাণ্যচিত্র	ben_ass
karwaane	latin
यशपाल	deva
মারমা	ben_ass
ಹಾಡಿದರು	kannada
নির্বাচক	ben_ass
ಮೂಡಿಸುವ	kannada
സിബിഐ	malayalam
ਮੰਜ਼ਿਲ	punjabi
വർഗ്ഗത്തിൽ	malayalam
अधिकारका	deva
స్థిరమైన	telugu
കൃത	malayalam
ಜೀಸಸ್	kannada
ਨਸ਼ੇ	punjabi
પદે	gujarati
ক্ৰান্তীয়	ben_ass
കല്യാണി	malayalam
chronology	latin
પ્રસંગો	gujarati
તંત્રી	gujarati
ఆంజనేయస్వామి	telugu
ಒಂದನೇ	kannada
પ્રવેશી	gujarati
ಹೊರೆ	kannada
জঙ্গিবাদ	ben_ass
লৌকিক	ben_ass
પસંદગીના	gujarati
immortal	latin
चित्रपटसृष्टीत	deva
મુક્યો	gujarati
அண்ணாதுரை	tamil
रज	deva
Waves	latin
പാമ്പുകൾ	malayalam
തോട്	malayalam
భూభాగాన్ని	telugu
ক্রোমোজোম	ben_ass
putu	latin
தீயில்	tamil
१६४	deva
ਕਾਵਿਕ	punjabi
താലൂക്കുകൾ	malayalam
కుమార	telugu
jag	latin
థాయ్	telugu
જ્ઞાતિ	gujarati
रक्षाबंधन	deva
സേതു	malayalam
Bit	latin
ಅತೀವ	kannada
jarimana	latin
ചിത്രമാണിത്	malayalam
રક્ષણાત્મક	gujarati
തുരങ്കം	malayalam
পরিকাঠামো	ben_ass
भवन्तः	deva
ڈیلی	arabic
தூரத்திலும்	tamil
ਤਰਕਸ਼ੀਲ	punjabi
ಬದಿಯ	kannada
ਗਿਆਨਪੀਠ	punjabi
ಮ್ಯಾಗಜೀನ್	kannada
प्राप्ती	deva
చేతికి	telugu
প্রদাহ	ben_ass
ಅಪೂರ್ಣ	kannada
ಸಂಕ್ರಾಂತಿ	kannada
ಗಮನಿಸಬಹುದು	kannada
शब्दांचा	deva
जेफ्री	deva
കാട്ടി	malayalam
اَدَب	arabic
તેંડુલકર	gujarati
ഡ്രൈവർ	malayalam
শিমুল	ben_ass
പ്രവർത്തക	malayalam
കുട്ടിക്കാലത്ത്	malayalam
ವರ್ಷಗಳನ್ನು	kannada
હોટ	gujarati
Gizbot	latin
کپاس	arabic
শীতে	ben_ass
अधिक्रुत्या	deva
బ్రాండ్	telugu
উগ্র	ben_ass
ગાડી	gujarati
أول	arabic
ഓപ്പറേറ്റിങ്ങ്	malayalam
അഭിനയിക്കുന്നത്	malayalam
نچلے	arabic
सोलंकी	deva
হানি	ben_ass
ക്വീൻസ്	malayalam
மாட்டார்	tamil
വീടുകളും	malayalam
Tal	latin
ક્વિબેક	gujarati
വഹിച്ചത്	malayalam
দলটোৱে	ben_ass
ছয়জন	ben_ass
ঘোষাল	ben_ass
ਮਾੜਾ	punjabi
Potential	latin
ಪ್ರಗತಿಯನ್ನು	kannada
కార్య	telugu
బంధువులు	telugu
కుటుంబకథా	telugu
ذاکر	arabic
পনেরো	ben_ass
صاحبان	arabic
விழாக்களில்	tamil
చెయ్యాలి	telugu
قاضيءَ	arabic
چاہ	arabic
પેકેટ	gujarati
ಕಾರ್ಯದರ್ಶಿಯಾಗಿ	kannada
সবকিছুই	ben_ass
ತೋರಿಸಿದರು	kannada
হিটলারের	ben_ass
രഞ്ജി	malayalam
ಏಜೆನ್ಸಿ	kannada
நாராயண்	tamil
ജീവശാസ്ത്രം	malayalam
ಕಲ್ಪನಾ	kannada
مالکان	arabic
छुह	deva
हर्फन	deva
ہُند	arabic
واہ	arabic
अशोके	deva
بوٚڑ	arabic
تَقويٖم	arabic
ثےشَُل	arabic
ساروٕے	arabic
مٔی	arabic
گٗروُ	arabic
ಮಿನಿಸ್ಟರ್	kannada
فنکاروں	arabic
നേര്	malayalam
இசைக்குழுவின்	tamil
ಎರಡರಲ್ಲೂ	kannada
ತಾಪಮಾನವು	kannada
বিশালাকার	ben_ass
കൺട്രോൾ	malayalam
ਪਠਾਰ	punjabi
ધોલેરા	gujarati
sabhyataa	latin
وہب	arabic
ਪੰਚ	punjabi
গোষ্ঠীৰ	ben_ass
ਰਨ	punjabi
ರೌಂಡ್	kannada
আটকা	ben_ass
தட்டச்சு	tamil
ರಹಮಾನ್	kannada
परियोजनाको	deva
കൽ	malayalam
دانشوروں	arabic
ಚೇತನ	kannada
সার্বিয়া	ben_ass
অন্তর্ভুক্তি	ben_ass
upwards	latin
ಬಹಿರಂಗವಾಗಿ	kannada
സിസ്റ്റർ	malayalam
ദര്	malayalam
ಸಾರ	kannada
پردو	arabic
ಭರತ	kannada
પરિષદના	gujarati
ਮੁਹਾਵਰੇ	punjabi
પૂજન	gujarati
মৌসুমি	ben_ass
થવો	gujarati
Theorem	latin
നിയോജക	malayalam
পোষা	ben_ass
സ്വരങ്ങൾ	malayalam
नुकतेच	deva
ಹಾನಿಕಾರಕ	kannada
വനത്തിൽ	malayalam
শিখে	ben_ass
அனுபவத்தை	tamil
पाण्डेको	deva
Rawalpindi	latin
parcel	latin
ज्यामितीय	deva
સ્વીકૃત	gujarati
ಸ್ಥಾನಮಾನವನ್ನು	kannada
مدفن	arabic
પ્રોટેસ્ટન્ટ	gujarati
காரி	tamil
विषया	deva
લુપ્ત	gujarati
കാലത്തിന്റെ	malayalam
کشمیریوں	arabic
നടക്കാൻ	malayalam
arivu	latin
1989માં	gujarati
வீரர்களும்	tamil
ઇતિહાસના	gujarati
സർക്യൂട്ട്	malayalam
જોખમમાં	gujarati
ಪಿಪ್	kannada
wellness	latin
పోలీసుల	telugu
பேங்க்	tamil
వాయువ్య	telugu
اسٽاف	arabic
ਖੁੱਲ੍ਹੀ	punjabi
سفرنامو	arabic
கருவியை	tamil
مجسمو	arabic
ರೊಡ್ಡಿಕ್	kannada
Canadians	latin
જેસર	gujarati
ചെലവു	malayalam
चिनिया	deva
anticipation	latin
ક્રિકેટમાં	gujarati
ವೀರೇಶ್ವರ	kannada
ಸೋತ	kannada
ಲೇಖನಗಳ	kannada
चढ़ने	deva
Naked	latin
അകമ്പടിയോടെ	malayalam
वासियों	deva
చిత్రంతో	telugu
रामायणातील	deva
நே	tamil
തങ്ങൾക്ക്	malayalam
आउ	deva
દ્રારા	gujarati
ಅಂತರದ	kannada
शीघ्रं	deva
ಗೋಪಾಲ	kannada
রাজকন্যা	ben_ass
સંગ્રામ	gujarati
బర్గ్	telugu
ਅਦਾਲਤਾਂ	punjabi
அற்புத	tamil
భగవద్గీత	telugu
રોકે	gujarati
क्रूज	deva
ਗਲਤੀ	punjabi
ميرس	arabic
కలవు	telugu
ಕೇರ್	kannada
व्यापारीक	deva
بلوچوں	arabic
ವಿಳಾಸ	kannada
فصلیں	arabic
ਮੁਰੰਮਤ	punjabi
చేసాయి	telugu
undani	latin
બનાવટ	gujarati
એસ્ટેટ	gujarati
వాయిదా	telugu
ஒலியின்	tamil
افادیت	arabic
ಸಾಮಾಜಿಕವಾಗಿ	kannada
धरली	deva
ڀاڱا	arabic
ఎల్లప్పుడూ	telugu
வெளிநாட்டில்	tamil
ఉపగ్రహాన్ని	telugu
ભૂલો	gujarati
لمحے	arabic
mutyamal	latin
പരിശീലനവും	malayalam
സമ്മാനങ്ങൾ	malayalam
கதாநாயகன்	tamil
پیا	arabic
UPTET	latin
جیٹ	arabic
સામાન્યતઃ	gujarati
હસ્તક	gujarati
डैनी	deva
ਬਖ਼ਸ਼	punjabi
நிறைவடைந்த	tamil
मतहरू	deva
ਸ਼੍ਰੇਣੀਬੱਧ	punjabi
வளிமம்	tamil
ہسپتالوں	arabic
১৮১৮	ben_ass
દર્શકો	gujarati
வரவேற்பை	tamil
ലിൻ	malayalam
ਨਾਨ	punjabi
Cannon	latin
നിരീക്ഷിച്ചു	malayalam
રોજર	gujarati
શ્રીલંકાની	gujarati
बिरामीलाई	deva
जुलाईमा	deva
Saw	latin
سمر	arabic
അവതരിപ്പിച്ച്	malayalam
ਖ਼ਬਰਾਂ	punjabi
సిక్కు	telugu
આવશ્યકતા	gujarati
گال	arabic
ബോബ്	malayalam
behaal	latin
ਕਭੀ	punjabi
ਖੜੇ	punjabi
ਦੀਵਾ	punjabi
Württemberg	latin
कॅन्सर	deva
bolte	latin
পৰিব	ben_ass
गंगाराम	deva
मृत्युदंड	deva
ਗੁਲਾਬੀ	punjabi
ಸುರಕ್ಷತಾ	kannada
পৰ্বতমালা	ben_ass
বাল্টিক	ben_ass
वायुयानानि	deva
बर्बर	deva
ದುಡಿದರು	kannada
गिरे	deva
ਅੱਜਕੱਲ੍ਹ	punjabi
വരുമാന	malayalam
ಪ್ರಚಾರಕ್ಕೆ	kannada
தாக்குதல்களை	tamil
ತರಗತಿಯ	kannada
ಹರಿಯಾಣ	kannada
ناظرین	arabic
கேட்டான்	tamil
ವೈಭವ	kannada
கல்லூரிக்கு	tamil
ਵਧਾਈ	punjabi
ਮਧੂ	punjabi
പൊക്കം	malayalam
நீயே	tamil
ਤੁਮ	punjabi
एकको	deva
એપલ	gujarati
తల్లిని	telugu
കുറഞ്ഞതും	malayalam
इंतज़ार	deva
ইমামের	ben_ass
२३५	deva
بڑھی	arabic
نمیبیا	arabic
అందాల	telugu
పుట్టుక	telugu
ಬಣ್ಣವು	kannada
ਲਗ	punjabi
ವ್ಯಾಪಾರಕ್ಕೆ	kannada
ప్రవేశించింది	telugu
சரித்திர	tamil
ہیڈکوارٹر	arabic
ਆਟਾ	punjabi
ಹಾವಿನ	kannada
പട്ടണത്തിന്	malayalam
ਬਾਡੀ	punjabi
ঘটনাই	ben_ass
مسلمین	arabic
comparisons	latin
સેનામાં	gujarati
ಕೂದಲನ್ನು	kannada
స్త్రీలకు	telugu
లూయిస్	telugu
ദീർഘമായ	malayalam
சாய்வு	tamil
താമരശ്ശേരി	malayalam
aayad	latin
1220	latin
સાંસદ	gujarati
Southeastern	latin
ینی	arabic
ನಿಲ್ಲುವ	kannada
ஆத்மா	tamil
دہانی	arabic
শ্যামাঙ্গিনী	ben_ass
محال	arabic
કંઇક	gujarati
1986માં	gujarati
आतंरिक	deva
ಆಚರಿಸುವ	kannada
രീതിയിലും	malayalam
తనికెళ్ళ	telugu
आंदोलने	deva
மனசு	tamil
ਗੇਂਦਾਂ	punjabi
ਮਾਰਕੀਟਿੰਗ	punjabi
എന്തുകൊണ്ട്	malayalam
மைக்ரோசாஃப்ட்	tamil
മണ്ണാർക്കാട്	malayalam
ഔഷധങ്ങൾ	malayalam
ವಾಸಿಸುತ್ತಾರೆ	kannada
ஊரான	tamil
ખુદ	gujarati
തിക്തം	malayalam
Nifty	latin
ਸ਼ਬਦ	punjabi
خزاں	arabic
ਉਪਗ੍ਰਹਿ	punjabi
ਡਾਕਘਰ	punjabi
விவசாயிகளின்	tamil
છોડો	gujarati
செயல்பாடுகளில்	tamil
ભેગી	gujarati
1866ء	arabic
Minh	latin
వాల్	telugu
ഗാന	malayalam
സാഹിത്യവും	malayalam
डाय	deva
എന്നിവർക്ക്	malayalam
1950ના	gujarati
সেও	ben_ass
অচেনা	ben_ass
ಮಾಡಿಸಿ	kannada
शेंगा	deva
Compact	latin
விஞ்ஞானம்	tamil
جاؤں	arabic
ਪੜਾਵਾਂ	punjabi
એટલેકે	gujarati
رباني	arabic
बिकट	deva
உதவிகளை	tamil
क्रिकेट्	deva
সংলাপের	ben_ass
apology	latin
pandey	latin
ઉત્પાદનની	gujarati
గ్రామంలో5	telugu
ڪڙي	arabic
సందర్భాల్లో	telugu
स्पैनिश	deva
Sudhir	latin
தளபதிகள்	tamil
ਦੇਰੀ	punjabi
બદામ	gujarati
ووٹوں	arabic
ટ્રાન્સપોર્ટ	gujarati
ಹೊಳಪು	kannada
swords	latin
নদীত	ben_ass
मच्छिन्द्रनाथको	deva
ਤੀਬਰਤਾ	punjabi
కోల్పోయిన	telugu
ஆர்சனிக்	tamil
വളരുകയും	malayalam
சொற்களும்	tamil
സ്വദേശം	malayalam
ശ്രീലങ്കയിലും	malayalam
پلس	arabic
গালি	ben_ass
૨૦૧૮	gujarati
প্ৰচণ্ড	ben_ass
جيڪر	arabic
ਬੈਟਰੀ	punjabi
૫૫	gujarati
സിസ്റ്റത്തിന്റെ	malayalam
ಸಿಡಿ	kannada
