Word	Count
रियाद: सऊदी किंग सलमान के हॉलिडे टूर पर चर्चा चल रही है। वे हाल ही में अपनी पसंदीदा जगह मोरक्को में एक महीने की छुट्टी पर गए थे। वहाँ वे 74 एकड़ में फैले एक महल में रहे। उसी समय, एक हजार लोगों के लिए लक्जरी होटल बुक किए गए थे जो उनके साथ थे। उनकी सेवा में 200 कारों का एक बेड़ा है। राजा ने एक महीने की छुट्टी के लिए 6 अरब 40 करोड़ रुपये या 640 करोड़ रुपये खर्च किए। महल का काम 12 महीने से शुरू होता है .... - 74 एकड़ में स्थित अलीशान पैलेस में किंग सलमान ...	2
खाण अवलंबितांना सरकारने आधार द्यावा, अशी मागणी यावेळी लोकांनी केली. पणजीतील आंदोलनात जे काही झाले त्याबद्दल आम्ही दिलगिरी व्यक्त करतो. परंतु, खाण अवलंबितांच्या मागे पोलिसांनी लावलेला ससेमिरा थांबवावा, अशी विनंती लोकांनी केली. याप्रश्नी आपण संबंधितांशी चर्चा करून मार्ग काढण्याचा प्रयत्न करू, असे आश्‍वासन यावेळी श्रीपाद नाईक यांनी दिले.	1
लोगों ने मांग की कि सरकार को आश्रितों को सहायता प्रदान करनी चाहिए। पणजी आंदोलन में जो हुआ उसके लिए हम क्षमा चाहते हैं। लेकिन, लोगों ने मांग की कि ससीमिरा को पुलिस द्वारा खदान आश्रितों के पीछे रोका जाए। हम इस मुद्दे पर संबंधित, आश्वस्त श्रीपाद नाइक के साथ चर्चा करके एक रास्ता खोजने की कोशिश करेंगे।	2
१३. या अगोदर राज्यात २००७ मध्ये गृहनिर्माण धोरण तयार करण्यात आले होते. आता नव्याने धोरण आखण्यात आले असून, यातून अनेकांना मालकीचे घर मिळण्यास मदत होणार आहे.	1
१३। इससे पहले, 2007 में राज्य में एक आवास नीति तैयार की गई थी। अब एक नई नीति तैयार की गई है, जिससे कई लोगों को अपना घर पाने में मदद मिलेगी।	2
मडगाव, दि. ३० (प्रतिनिधी) : दक्षिण गोव्यातील एका राजकीय नेत्याच्या विष घेतलेल्या मैत्रिणीचा अखेर पंधरा दिवसांनंतर काल रात्री चेन्नईतील अपोलो इस्पितळात मृत्यू झाला.	1
मडगाँव, दि। दक्षिण गोवा के एक राजनीतिक नेता के एक दोस्त की चेन्नई के अपोलो अस्पताल में एक पखवाड़े के बाद मृत्यु हो गई है।	2
इतका वेळ का लागला असा प्रश्न असेल तर ढोल वाजवून केलेलं काम तर आधी झालेल्या कामाहून हळू केलं आहे. इतका कन्सर्न असेल तर सहा महिन्यात /एका वर्षात काम व्हायला हवं होतं. तीन वर्ष का लागली?	1
यदि यह सवाल है कि ऐसा करने में इतना समय क्यों लगा, तो ड्रम बजाने से होने वाले काम को पहले किए गए काम की तुलना में धीमा किया गया है। अगर इतनी चिंता है, तो काम छह महीने / एक साल में किया जाना चाहिए था। तीन साल क्यों लगे?	2
मन असेही-मन तसेहीमानवी मनाचा थांगपत्ता आजपर्यंत कोणालाही लागलेला नाही. एकीकडे अथांग सागरासारखे मन दिसते तर दुसऱ्या टोकाला उथळ मन! आपण सर्व साधारण माणसे या दोन टोकांच्या मध्ये कुठेतरी असतो. निरनिराळ्या संदर्भात मनाची टोकाची रूपे या गीतात दर्शविली आहेत. या व्हिडिओमध्ये … Continue reading →	1
आज तक, कोई भी मानव मन का पता लगाने में सक्षम नहीं है। मन एक तरफ अंतहीन महासागर की तरह दिखता है और दूसरे छोर पर उथला मन! हम आम लोग इन दोनों चरम सीमाओं के बीच कहीं हैं। इस गीत में, मन के चरम रूपों को विभिन्न संदर्भों में दिखाया गया है। इस वीडियो में… पढ़ना जारी रखें	2
७) अविनाश -२ : ही सिंजेंटा कंपनीची जात उन्हाळ्यात चालणारी, एका तारेवर येणारी विकसित जात असून फळे ८ -१० दिवस खराब होत नाहीत. मात्र पाऊस सुरू झाला की, फळे गळून पडतात. असा काही शेतकऱ्यांचा अनुभव आहे.	1
7) अविनाश -2: यह सिन्जेंटा किस्म एक ग्रीष्मकालीन किस्म है, जो एक एकल तारे पर विकसित होती है और फल 8-10 दिनों तक खराब नहीं होते हैं। लेकिन जब बारिश होने लगती है तो फल झड़ जाते हैं। यह कुछ किसानों का अनुभव है।	2
लोकसभा निवडणुकीपूर्वी पंतप्रधान नरेंद्र मोदी यांनी शेतकर्‍यांना विविध स्वप्ने दाखवून मते मागितली होती. परंतु, सत्ता येताच त्यांनी शेतकर्‍यांना फसविले, असा घणाघाती आरोप स्वाभिमानी शेतकरी संघटनेचे नेते खा. राजू शेट्टी यांनी नागपुरात शेतकरी मुक्‍ती संमेलनात बोलताना केला. शेतकर्‍यांच्या हितासाठी तयार करण्यात आलेली दोन विधेयके कोणत्याही परिस्थितीत संसदेत पारित केली जातील, असा विश्‍वास त्यांनी दिला.	1
लोकसभा चुनाव से पहले प्रधानमंत्री नरेंद्र मोदी ने किसानों को कई सपने दिखाए थे और वोट मांगे थे। हालांकि, सत्ता में आते ही, उन्होंने किसानों को धोखा दिया, स्वाभिमानी शेतकारी संगठन का नेता कहा। राजू शेट्टी नागपुर में किसान मुक्ति सम्मेलन में बोलते हुए। उन्होंने विश्वास व्यक्त किया कि किसानों के लाभ के लिए तैयार दो बिल किसी भी मामले में संसद में पारित किए जाएंगे।	2
यावेळी कंपनीचे व्यवस्थापकीय संचालक पंकज चांडक, कामगार नेते सचिन लांडगे, संघटनेचे अध्यक्ष विलास बालवडकर, उपाध्यक्ष रतन नांदुरकर, खजिनदार हनुमंत (बाळा)शिंदे, दिपक मोळक, चंद्रकांत जाधव, ज्ञानेश्वर नेवाळे, शिवराज पाटील, मानव संसाधन विभाग (एचआरचे) जयदीप शिंदे उपस्थित होते.	1
प्रबंध निदेशक पंकज चांडक, लेबर लीडर सचिन लांडे, यूनियन अध्यक्ष विलास बलवडकर, उपाध्यक्ष रतन नंदुरकर, कोषाध्यक्ष हनुमंत (बाला) शिंदे, दीपक मोलाक, चंद्रकांत जाधव, ज्ञानेश्वर नयाले, शिवराज पाटिल, मानव संसाधन विभाग (HR) जयदीप शिंदे उपस्थित थे। अवसर।	2
विविध उद्यमांत जागतिकदृष्ट्या आघाडीवर असलेल्या उद्योजकांसह तसेच भांडवल पुरवठादारांसह परिसंवादाचे आयोजनही या कार्यक्रमांतर्गत करण्यात आलेले आहे. श्री मासायोशी सॉन (मुख्य कार्यकारी अधिकारी आणि संस्थापक, सॉफ्टबँक), श्री ट्रॅव्हीस कॅलॅनिक (संस्थापक, उबेर) आणि श्री ॲडम न्यूमन (संस्थापक, वुईवर्क) यांचा या परिसंवादात मान्यवर म्हणून सहभाग असेल. अग्रमानांकित ४० वर स्टार्टअप्सचे मुख्य कार्यकारी अधिकारी आणि संस्थापक, वित्तपुरवठादार आणि सिलिकॉन व्हॅलीतील अँजेल गुंतवणूकदार विशेष अतिथी म्हणून उपस्थित राहणार आहेत. प्रश्नोत्तराच्या कार्यक्रमातही या सगळ्यांचा सहभाग असेल.	1
दुनिया के प्रमुख उद्यमियों के साथ-साथ पूंजीगत आपूर्तिकर्ताओं के साथ भी सेमिनार आयोजित किए गए हैं। श्री मासायोशी सोन (सीईओ और संस्थापक, सॉफ्टबैंक), श्री ट्रैविस कैलानिक (संस्थापक, उबेर) और श्री एडम न्यूमैन (संस्थापक, वीवर) इस संगोष्ठी में प्रतिष्ठित प्रतिभागी होंगे। सिलिकॉन वैली में शीर्ष 40 स्टार्टअप, फाइनेंसरों और एंजेल निवेशकों के सीईओ और संस्थापक विशेष अतिथि होंगे। ये सभी प्रश्नोत्तर कार्यक्रम में भी शामिल होंगे।	2
बरेच लोकं एका दिवसात जाऊन येतात तर मग ते कसं काय डील करतात ह्या वॉटर क्रॉसिंग्ज् शी? >> मी लोकं जाता त्यापेक्षा पुढे गेलो होतो. आणि जनरली पब्लीक २ वाजताच्या आसपास वापस निघतं, त्यामुळे पाणी कमी असतं. मी ४ वाजताही तिथेच थांबलो होतो. शिवाय तो दिवस खूप क्लिअर असल्यामुळे पाणी खूपच जास्त होतं. सगळ्यांना अश्या क्रॉसिंग लागतीलच असे नाही. ते त्या त्या दिवसाच्या उनावर जास्त आणि निघन्याच्या वेळेवर अवलंबून आहे.	1
यदि बहुत सारे लोग एक दिन में आते हैं और जाते हैं, तो वे इन जल क्रॉसिंगों से कैसे निपटते हैं? >> मैं लोगों के जाने से आगे बढ़ गया था। और आम जनता 2 बजे के आसपास वापस चली जाती है, इसलिए पानी कम है। मैं वहाँ 4 बजे रुका। इसके अलावा पानी बहुत अधिक था क्योंकि यह बहुत स्पष्ट दिन था। हर किसी को इस तरह के क्रॉसिंग की आवश्यकता नहीं होगी। यह दिन की गर्मी और प्रस्थान के समय पर अधिक निर्भर करता है।	2
समाजमनातील प्रश्‍न शासन व्यवस्थेला विचारण्याची गरज आहे,'' असे प्रतिपादन ग्रामीण साहित्यिक प्रा. डॉ. मोहन पाटील यांनी केले.	1
सरकार को समाज में सवाल पूछने की जरूरत है, '' ने ग्रामीण साहित्य प्रा। डॉ मोहन पाटिल द्वारा किया गया।	2
उच्च न्यायालयात ठेवीदारांचे पन्नास कोटी रुपये भरण्याची तयारी दर्शवणारे बांधकाम व्यावसायिक डी. एस. कुलकर्णी यांनी मंगळवापर्यंत न्यायालयाकडे पैसे जमा केलेले नाहीत.पुणे पोलिसांकडून शोध घेण्यात येत असून त्यांचा अद्याप ठावठिकाणा लागलेला नाही	1
उच्च न्यायालय में, बिल्डर डी। जिसने जमाकर्ताओं को रुपये देने के लिए तत्परता दिखाई। एस कुलकर्णी ने मंगलवार तक अदालत में पैसा जमा नहीं किया है। पुणे पुलिस उसकी तलाश कर रही है और उसके ठिकाने का पता नहीं चल पाया है।	2
यळकोट यळकोट जय मल्हारचा असा जयघोष आणि प्रत्येकांकडून उधळला जाणाऱ्या या भंडाऱ्यामुळे जेजुरीचा हा गड सोन्याचा होऊन जातो. परंपरेनुसार चंपाषष्ठीचा हा उत्सव अशाच पद्धतीने साजरा केला जातो.	1
यल्कोट यल्कोट जय मल्हार के जयकारे और यह खजाना जो हर किसी के लिए बर्बाद हो जाता है, यह जेजुरी के किले को सुनहरा बनाता है। परम्परा के अनुसार, चम्पाष्टी के इस त्यौहार को उसी तरीके से मनाया जाता है।	2
हिंदू उत्तराधिकारी अधिनियम १९५६ च्या कलम ८ मध्ये मृत्युपत्र न करीता मरण पावलेल्या हिंदू पुरषाच्या संपत्तीला जे वारस असतात त्यांच्याकरीता अनुसूची तयार केली गेली आहे त्यामध्ये वर्ग १ व वर्ग २ पाडलेले आहेत ते वर्ग खाली दिल्या प्रमाणे आहेत.	1
हिंदू उत्तराधिकार अधिनियम, 1956 की धारा 8 एक हिंदू व्यक्ति की संपत्ति के वारिसों के लिए एक अनुसूची प्रदान करती है, जो बिना वसीयत के मृत्यु हो गई। कक्षा 1 और वर्ग 2 को निम्नानुसार वर्गीकृत किया गया है।	2
यंदाच्या तिसऱ्या तिमाहीतील चीनचा आर्थिक वृद्धी दर ६.७ टक्के राहिला. जगातील दुसऱ्या क्रमांकाची अर्थव्यवस्था मंदीतून बाहेर येऊन स्थिर होत असल्याचे यातून दिसून येते. नॅशनल ब्युरो आॅफ स्टॅटिक्सच्या (एनबीएस) आकडेवारीनुसार, २0१६ साठी सरकारने जाहीर केलेल्या ६.५ ते ७.0 टक्के वृद्धी दराच्या अंदाजाला अनुरूप असाच हा दर आहे.	1
चीन की आर्थिक वृद्धि तीसरी तिमाही में धीमी होकर 6.7 प्रतिशत हो गई। यह दर्शाता है कि दुनिया की दूसरी सबसे बड़ी अर्थव्यवस्था मंदी और स्थिरता से उभर रही है। राष्ट्रीय सांख्यिकी ब्यूरो (एनबीएस) के अनुसार, यह 2016 के सरकार के विकास के 6.5 से 7.0 प्रतिशत के पूर्वानुमान के अनुरूप है।	2
माझे कोमलहृदयी माते, त्या जगात आपण फिर्यादी असू, आणि इथे फिर्यादी असलेले तिथे आरोपी असतील. पाहूयात, देवाच्या मनात काय आहे. मला तुझ्या कुशीत मरायचं होतं. I love you.	1
मेरी कोमल हृदय वाली माँ, उस दुनिया में आप वादी होंगे, और यहाँ वादी वादी होगी। आइए देखें कि परमेश्वर के दिमाग में क्या है। मैं तुम्हारी बाहों में मरना चाहता था। मैं आप से प्रेम करता हूँ।	2
सुलताना चाँद हिच्या हत्येनंतर सन १६०० मध्ये पहिल्यांदा हा किल्ला मोघलांच्या ताब्यात गेला. पुढे मोघलांचा सरदार कवी जंग याला वैयक्तिक जहागिरी बहाल करून पेशव्यांनी कोणत्याही रक्तपाताविना, मुत्सुद्देगिरीनं हा किल्ला पेशवाईच्या अंमलाखाली आणून छत्रपती शिवाजी महाराजांचं स्वप्न पूर्ण केलं. कालांतराने ब्रिटिशांनी पेशव्यांकडून हा किल्ला हस्तगत केला. किल्ल्यात प्रवेश करण्यापूर्वी इंग्रज सेनापती जनरल ऑर्थर वेलस्ली याने खंदकाच्या शेजारील चिंचेच्या झाडाखाली बसून न्याहारी केली. त्याच्या स्मृतिप्रीत्यर्थ या ठिकाणी चार तोफा ठेवण्यात आल्या आहेत.	1
किले को सुल्ताना चंद की हत्या के बाद 1600 में मुगलों द्वारा पहली बार कब्जा कर लिया गया था। बाद में, पेशवाओं ने मुगल प्रमुख कवि जंग को व्यक्तिगत जहानगिरी प्रदान करके बिना किसी रक्तपात के इस किले को पेशवा के नियंत्रण में लाकर छत्रपति शिवाजी महाराज के सपने को पूरा किया। बाद में किले को अंग्रेजों ने पेशवाओं से पकड़ लिया था। किले में प्रवेश करने से पहले, अंग्रेजी सेना के जनरल आर्थर वेलेस्ले ने खाई के पास एक इमली के पेड़ के नीचे नाश्ता किया था। उनकी याद में इस जगह पर चार बंदूकें रखी गई हैं।	2
नागपूर - विधिमंडळाच्या पावसाळी अधिवेशनात आता शिवसेनेनेही आक्रमक पवित्रा घेण्याचा निर्णय घेतला आहे. तसे स्पष्ट संकेत आमदार नीलम गोऱ्हे, सुरेश प्रभू आणि अनिल परब यांनी आज पत्रकार परिषदेत दिले. त्यामुळे भाजपला सत्तेत सहभागी शिवसेनेच्या हल्ल्यांनाही सामोरे जावे लागणार आहे.	1
नागपुर: विधान सभा के वर्षा सत्र में, अब शिवसेना ने भी आक्रामक रुख अपनाने का फैसला किया है। विधायक नीलम गोरहे, सुरेश प्रभु और अनिल परब ने आज एक संवाददाता सम्मेलन में स्पष्ट संकेत दिए। इसलिए, भाजपा को सत्तारूढ़ शिवसेना के हमलों का सामना करना पड़ेगा।	2
गोखलेनगर - थंडीचे दिवस सुरू झाले आहेत, शिवाजीनगरमधील अनेक उद्याने, पोलिस मैदाने, फर्ग्युसन महाविद्यालयाचे गोखलेनगर येथील मैदान, वेताळ टेकडी अशा अनेक ठिकाणी पहाटेच्या रम्य वातावरणात नागरिक व्यायामासाठी जातात. शारीरिक कष्टांची कामे बंद झाल्याने व ऑफिसध्ये दिवसभर बैठे काम असल्याने पोटाची चरबी वाढणे,...	1
गोखलेनगर - ठंड के दिन शुरू हो गए हैं, शिवाजीनगर में कई पार्क, पुलिस मैदान, गोखलेनगर में फर्ग्यूसन कॉलेज के मैदान, वेटल हिल, कई जगह रोमांटिक वातावरण में सुबह व्यायाम के लिए जाते हैं। पूरे दिन शारीरिक श्रम करने और दफ्तर में बैठने के कारण पेट की चर्बी बढ़ी ...	2
एका शाळेच्या खोलीत आणि व्हरांड्यात निवासाची सोय होती. तिथे आम्ही आपापले बिछाने अंथरले. मुक्कामाच्या ठिकाणी अतिशय उशीरा पोहोचल्यामुळे उद्या साडेसात ऐवजी एक तास उशीरा निघायचे आहे, असे लीडर्सने डिक्लेअर करून जरासा दिलासा दिला. वद्यपक्षातली चंद्रकोर उगवली होती. व्हरांड्याच्या समोर उरलेल्या अंधारात जीवधन किल्ला आणि व्हरांड्यामध्ये पांघरूणांमध्ये आम्ही साडेतीन वाजता गुडूप झालो होतो.	1
एक स्कूल के कमरे और बरामदे में आवास उपलब्ध था। वहाँ हम अपने अपने बिस्तर में सो गए। बहुत देर से गंतव्य पर पहुंचे, नेताओं ने घोषणा की कि वे कल साढ़े सात घंटे के बजाय एक घंटे देर से छोड़ेंगे, जिससे उन्हें थोड़ी राहत मिलेगी। वैद्यापक्ष का वर्चस्व बढ़ गया था। बरामदे के सामने के बाकी अँधेरे में, हम साढ़े तीन बजे जीवनदान किले और बरामदे के आवरण में थे।	2
देशातील नंबर वन टेनिस खेळाडू युकी भांबरी याची ताज्या एटीपी मानांकनानुसार दोन स्थानांनी घसरण झाली आहे. तो 93 व्या स्थानी आहे, तर सोमदेव देववर्मन याची दोन स्थानांनी घसरण झाली असून तो आता 181 व्या स्थानावर आहे. साकेत माईनेनी हा 171 व्या स्थानी, रामकुमार रामनाथन 260 व्या स्थानी पोहोचला आहे. त्याने 13 स्थानांनी सुधारणा केली आहे. दुहेरी गटात, रोहन बोपण्णा नवव्या स्थानावर कायम आहे. लिएंडर पेस 41 व्या, तर पुरव राजा 93 व्या क्रमांकावर आहे. डब्ल्यूटीए युगुल मानांकनात सानिया मिर्झा अव्वल स्थानावर कायम आहे. तिची जोडीदार स्वित्झर्लंडची मार्टिना हिंगीससुद्धा 11355 गुणांसह अव्वल स्थानावर आहे. तसेच एकेरीत अंकिता रैना ही 255 व्या स्थानावर आहे.	1
देश के नंबर एक टेनिस खिलाड़ी युकी भांबरी हालिया एटीपी रैंकिंग में दो पायदान खिसक गए हैं। वह 93 वें, जबकि सोमदेव देववर्मन दो पायदान खिसककर 181 वें स्थान पर पहुंच गए हैं। साकेत मेंनी 171 वें और रामकुमार रामनाथन 260 वें स्थान पर हैं। उन्होंने 13 स्थानों पर सुधार किया है। युगल समूह में रोहन बोपन्ना नौवें स्थान पर बने हुए हैं। लिएंडर पेस 41 वें, जबकि पूरव राजा 93 वें स्थान पर हैं। सानिया मिर्जा डब्ल्यूटीए युगल रैंकिंग में शीर्ष पर बनी हुई हैं। स्विट्जरलैंड की उनकी साथी मार्टिना हिंगिस भी 11,355 अंकों के साथ शीर्ष पर हैं। एकल में भी, अंकिता रैना 255 वें स्थान पर हैं।	2
संघांची संख्या वाढली आहे, ही खेळाच्या लोकप्रियतेचीच पावती आहे. ही लीग आता तीन महिने चालणार आहे. या लीगमधील सामन्यांमध्ये चुरस कायमच असल्यामुळे प्रेक्षक त्याला कंटाळतील असे मला वाटत नाही. कारण संघांच्या वाढत्या संख्येबरोबरच सामन्यांची ठिकाणेही वाढत आहेत. नवनवीन ठिकाणच्या लोकांना त्याचा आनंद घेता येत आहे. गतवर्षी या लीगसाठी खेळाडूंची निवड करताना अनेक खेळाडूंना वगळावे लागले होते. पहिल्या फळीतील खेळाडूंप्रमाणेच दुसऱ्या फळीतील खेळाडूंनाही यंदा संधी मिळाली आहे. युवा खेळाडूंनाही वरिष्ठ खेळाडूंबरोबर खेळण्याचा अनुभव मिळू लागला आहे. त्याचा फायदा त्यांना भावी काळासाठी मिळू शकेल.	1
टीमों की संख्या में वृद्धि खेल की लोकप्रियता के लिए एक वसीयतनामा है। लीग अब तीन महीने तक चलेगी। मुझे नहीं लगता कि दर्शक उससे ऊबेंगे क्योंकि वह हमेशा इस लीग में मैचों में व्यस्त रहता है। क्योंकि टीमों की बढ़ती संख्या के साथ, मैचों के लिए स्थान भी बढ़ रहे हैं। नई जगहों पर लोग इसका आनंद ले रहे हैं। पिछले साल इस लीग के लिए खिलाड़ियों का चयन करते समय कई खिलाड़ियों को छोड़ना पड़ा था। दूसरे पैनल के खिलाड़ियों को इस साल पहले पैनल के खिलाड़ियों के समान मौका मिला है। छोटे खिलाड़ी भी वरिष्ठ खिलाड़ियों के साथ खेलने का अनुभव प्राप्त कर रहे हैं। वे भविष्य के लिए इसका लाभ उठा सकते हैं।	2
संगमनेरमधील भरवस्तीत बिबट्याचा मुक्त संचार सीसीटीव्ही कॅमेऱ्यात कैद झाला आहे. भुकेल्या बिबट्याने रविंद्र शिंदे यांच्या कुत्र्यावर हल्ला केला. दरम्यान, वनविभागाने बिबट्याला जेरबंद करण्याची नागरिकांची मागणी होते आहे.	1
संगमनेर में तेंदुए की मुक्त आवाजाही सीसीटीवी पर कैद हो गई है। एक भूखे तेंदुए ने रवींद्र शिंदे के कुत्ते पर हमला किया। इस बीच, वन विभाग मांग कर रहा है कि तेंदुए को जब्त कर लिया जाए।	2
प्रवेश प्रक्रियानंतर महेश कोठे यांनी उध्दव ठाकरे यांची स्वतंत्रपणे बंद खोलीत भेट घेऊन उमेदवारीबाबत चर्चा केली.	1
प्रवेश प्रक्रिया के बाद, महेश कोठे ने उद्धव ठाकरे से अलग से एक बंद कमरे में मुलाकात की और उनकी उम्मीदवारी पर चर्चा की।	2
भिवंडीत राहणाऱ्या ममता यादव या विवाहित महिलेचे शेजारच्या राकेश पटेल याच्यावर प्रेम होते. पतीला आणि १४ महिन्यांच्या मुलाला सोडून ममता राकेशसोबत पळून गेली. भिवंडीत ती राकेशसोबत राहत होती तर चिमुरड्या आर्यनला तिचा पती सांभाळत होता. आर्यन भविष्यात आपल्या नात्याला डोकेदुखी ठरू शकतो असा विचार करून ममता राकेशला घेऊन घरी गेली. झोपेत असलेल्या आर्यनला गळा दाबून मारले आणि जमिनीत पुरले. घरी परतल्यावर आर्यन कुठेच न दिसल्याने ममताच्या पतीने पोलिसांत तक्रार केली त्यावेळी सर्व प्रकार उघडकीस आला.	1
भिवंडी में रहने वाली एक विवाहित महिला ममता यादव को अपने पड़ोसी राकेश पटेल से प्यार हो गया। अपने पति और 14 महीने के बच्चे को छोड़कर, ममता राकेश के साथ भाग गई। भिवंडी में, वह राकेश के साथ रह रही थी, जबकि चिमुरडीया आर्यन अपने पति की देखभाल कर रही थी। ममता ने राकेश को घर ले लिया, यह सोचकर कि आर्यन भविष्य में उनके रिश्ते के लिए सिरदर्द बन सकता है। सोए हुए आर्यन को गला घोंटकर जमीन में गाड़ दिया गया। जब आर्यन घर लौटा, ममता के पति ने पुलिस में शिकायत दर्ज कराई कि वह कहीं नहीं दिख रहा था।	2
गेल्या सात वर्षांपासून दर्जेदार दिवाळी अंकाचा नजराणा सर्वांच्या आधी वाचकांसाठी उपलब्ध करण्याचा बाणा कायम राखणाऱ्या "गोवादूत'च्या "दीपावली २०१०' अंकाचे प्रकाशन आज प्रमुख पाहुणे निसर्गतज्ज्ञ प्रा.राजेंद्र केरकर व विरोधी पक्षनेते मनोहर पर्रीकर यांच्या "गोवादूत' कार्यालयात करण्यात आले. यावेळी "गोवादूत दिवाळी अंक कथालेखन स्पर्धे'चे विजेते, कर्मचारी तसेच हितचिंतक उपस्थित होते.	1
गोवदुत की दिवाली 2010 का अंक आज मुख्य अतिथि प्रकृति विशेषज्ञ प्रो। राजेंद्र केरकर और विपक्ष के नेता मनोहर पर्रिकर के गोवदूट में जारी किया गया, जो पिछले सात वर्षों से अपने पाठकों के लिए पहली बार गुणवत्ता वाली दिवाली मुद्दे बनाने के लिए काम कर रहा है। मुद्दा कहानी लेखन प्रतियोगिता के कर्मचारी और शुभचिंतक उपस्थित थे।	2
धर्मादाय शब्द लावण्याबाबतचा निर्णय संपूर्ण राज्यासाठी लागू आहे. राज्यात एकूण 430 धर्मादाय रुग्णालये असून त्यांतर्गत दहा टक्के खाटा या 1 लाख 80 हजार वार्षिक उत्पन्न असलेल्या आर्थिक दुर्बलांसाठी तर आणखी दहा टक्के खाटा या निर्धन 85 हजार वार्षिक उत्पन्न असणाऱ्या रुग्णांसाठी राखीव आहेत. आर्थिक दुर्बल रुग्णांना उपचारांमध्ये 50 टक्के सवलत तर निर्धन रुग्णांना पूर्णपणे मोफत उपचार मिळण्याची तरतूद उच्च न्यायालयाने 2003 मध्ये एका निकालाद्वारे केली आहे.	1
दान शब्द का उपयोग करने का निर्णय पूरे राज्य पर लागू होता है। राज्य में कुल 430 धर्मार्थ अस्पताल हैं, जिसके अंतर्गत 10 प्रतिशत बेड आर्थिक रूप से कमजोर के लिए आरक्षित हैं, जिनकी वार्षिक आय 1 लाख 80 हजार है और अन्य 10 प्रतिशत बेड एक वार्षिक के साथ गरीबों के लिए आरक्षित हैं 85 हजार की आय। 2003 के एक फैसले में उच्च न्यायालय ने आर्थिक रूप से कमजोर रोगियों के इलाज में 50 प्रतिशत रियायत प्रदान की और गरीब रोगियों को पूरी तरह से मुफ्त उपचार दिया।	2
एखाद्या रेस्टॉरंट ला आपला व्यवसाय वाढवायचा असेल तर वितरणाची माध्यमे वाढवावीच लागतात. रेस्टॉरंट मध्ये येऊन खाण्या व्यतिरीक्त इतर माध्यमांव्दारे आपले उत्पादने ग्राहकांपर्यंत पोहोचवावी लागतात.	1
यदि कोई रेस्तरां अपना व्यवसाय बढ़ाना चाहता है, तो उसे अपने वितरण चैनलों का विस्तार करना होगा। आपको रेस्तरां में आने और खाने के अलावा अन्य माध्यमों से ग्राहकों तक पहुंचना होगा।	2
एमपीसी न्यूज – बांधकाम साईटवर खेळत असताना पाण्याच्या टाकीत बुडून एका तीन वर्षाच्या मुलीचा मृत्यू झाला. ही घटना शनिवारी (दि. 3) सायंकाळी सातच्या सुमारास दिघी परिसरात घडली.	1
